,_id,address,description,discoverers,late6,lnge6,location,name,player,timestamp,updated,usage,index
441,ObjectId(5c22366c816b2431635e69de),"119-2 Imok-ri, Nangseong-myeon, Cheongwon-gun, Chungcheongbuk-do, South Korea",낭성 면사무소 앞 비석,"[{""agent"":""Namu9"",""team"":""RESISTANCE""}]",36622411,127604047,"{""type"":""Point"",""coordinates"":[127.604047,36.622411]}",낭성면사무소,_NEUTRAL_,2020-07-19T23:28:10.062Z,2020-07-19T23:28:10.062Z,"{""timestamp"":{""$numberLong"":""1569662912967""},""plain"":4}",6368636
442,ObjectId(5c22355a816b2431631c5fcc),"Ommeganckstraat 2-84, 2018 Antwerpen, Belgium",,"[{""agent"":""y3rnaux"",""team"":""RESISTANCE""}]",51217114,4423844,"{""type"":""Point"",""coordinates"":[4.423844,51.217114]}",Kaizi,Jasoeda,2020-07-02T10:14:44.000Z,2020-07-19T15:15:30.667Z,"{""timestamp"":{""$numberLong"":""1595155419959""},""plain"":6}",2180284
443,ObjectId(5c2235c9816b243163392181),"Proletarskaya Ulitsa, 1, Miass, Chelyabinskaya oblast', Russia, 456323","Надпись на памятнике: ""Здесь 9 мая 1975 г. захоронена священная земля городов-героев: Москвы, Ленинграда, Киева, Одессы, Волгограда, Севастополя, Новороссийска.""","[{""agent"":""Labradorik"",""team"":""ALIENS""}]",54985457,60104479,"{""type"":""Point"",""coordinates"":[60.104479,54.985457]}",Памятник погибшим в ВОВ,_NEUTRAL_,2020-07-18T08:13:37.556Z,2020-07-18T08:13:37.556Z,"{""timestamp"":{""$numberLong"":""1541358198372""},""plain"":15}",4008090
444,ObjectId(5d2da68a572d3acc4f8ec530),"1-chōme-20-12 Kashimachō, Hitachi-shi, Ibaraki-ken 317-0071, Japan",,"[{""agent"":""kaleidoscope963"",""team"":""ALIENS""}]",36594187,140652278,"{""type"":""Point"",""coordinates"":[140.652278,36.594187]}",観音様,_NEUTRAL_,2020-07-20T03:58:50.793Z,2020-07-20T03:58:50.793Z,"{""timestamp"":{""$numberLong"":""1582946867590""},""plain"":1}",8998365
445,ObjectId(5c67ae0763c50c1d51302912),"1617-4 Yoshida, Ueda-shi, Nagano-ken 386-0151, Japan","この石仏が設置された上田市神科〜豊殿地区は、昔から神川を水源とした田園地域であり、現在も古くからの農家と田畑が姿を残している。
馬頭観音はヒンドゥー教のヴィシュヌ神を原点とするが、日本、特に農村部では馬の字の繋がりから、転じて家畜の守護とされる傾向にある。
家族の暮らしを支える重要な家財である家畜の守護と、その供養の思いの表れである。","[{""agent"":""shishamo"",""team"":""RESISTANCE""}]",36386325,138297905,"{""type"":""Point"",""coordinates"":[138.297905,36.386325]}",馬頭観音石仏 豊郷郵便局前,chirolpan,2020-07-13T01:34:01.000Z,2020-07-20T02:36:40.227Z,"{""timestamp"":{""$numberLong"":""1594604041164""},""plain"":2}",7958243
446,ObjectId(5c2236a7816b2431636aa833),"Pomayrols, 12130 Pomayrols, France",,"[{""agent"":""franckentien"",""team"":""ALIENS""}]",44470859,3024539,"{""type"":""Point"",""coordinates"":[3.024539,44.470859]}",Pomayrols : Petite Croix,_NEUTRAL_,2020-07-17T22:48:20.405Z,2020-07-17T22:48:20.405Z,"{""timestamp"":{""$numberLong"":""1490000000000""},""plain"":2}",7143515
447,ObjectId(5c2235f4816b2431634390be),"1 Chome-1-137 Shioya, Sumoto-shi, Hyōgo-ken 656-0021, Japan",,"[{""agent"":""sarumata"",""team"":""RESISTANCE""},{""agent"":""redeyecrocodile"",""team"":""ALIENS""},{""agent"":""insular"",""team"":""ALIENS""},{""agent"":""MaskedONION"",""team"":""RESISTANCE""}]",34346492,134896775,"{""type"":""Point"",""coordinates"":[134.896775,34.346492]}",山口誓子の句碑,YAHO13,2019-12-25T11:29:18.000Z,2020-07-17T22:30:32.564Z,"{""timestamp"":{""$numberLong"":""1593349112594""},""plain"":4}",4670732
448,ObjectId(5c223525816b2431630c9556),"Stationsweg 15, 4205 AA Gorinchem, The Netherlands",,"[{""agent"":""CRASHBiggy"",""team"":""RESISTANCE""}]",51833374,4967882,"{""type"":""Point"",""coordinates"":[4.967882,51.833374]}",De hond die op zijn baasje wachtte,TheySeeMeRolenn,2020-07-13T05:29:52.000Z,2020-07-18T07:17:50.836Z,"{""timestamp"":{""$numberLong"":""1594618269670""},""plain"":4}",1175917
449,ObjectId(5cec8b64d459e3ac126f7f71),"Unnamed Road - Gleba do Pêssego, São Paulo - SP, 08270-000, Brazil",Local de visitação onde anualmente tem a florada das cerejeiras e acontece a festa das cerejeiras no parque do Carmo,"[{""agent"":""oiguto"",""team"":""ALIENS""}]",-23574797,-46465855,"{""type"":""Point"",""coordinates"":[-46.465855,-23.574797]}",Bosque Das Cerejeiras,_NEUTRAL_,2020-07-17T17:15:34.022Z,2020-07-17T17:15:34.022Z,"{""timestamp"":{""$numberLong"":""1578417283363""},""plain"":1}",8691246
450,ObjectId(5c223615816b2431634bd354),"1089, Tambon Pa Tueng, Amphoe Mae Chan, Chang Wat Chiang Rai 57110, Thailand",,"[{""agent"":""cjeng"",""team"":""RESISTANCE""}]",20118722,99798809,"{""type"":""Point"",""coordinates"":[99.798809,20.118722]}",Hot spring Pavilion ,_NEUTRAL_,2020-07-18T19:11:31.818Z,2020-07-18T19:11:31.818Z,"{""timestamp"":{""$numberLong"":""1541036903800""},""plain"":15}",5196354
451,ObjectId(5c223519816b2431630885bf),"618 Victoria St, Port Angeles, WA 98362, USA",Port Angeles Walking Farm Memorial Benches and Trees on the Olympic Discovery Trail,"[{""agent"":""Thrmezzaz"",""team"":""RESISTANCE""}]",48117559,-123421274,"{""type"":""Point"",""coordinates"":[-123.421274,48.117559]}",22 PAWF Memorial Citizen Clallam Bay,lucyyandawesome,2020-07-12T22:42:34.000Z,2020-07-17T19:05:35.270Z,"{""timestamp"":{""$numberLong"":""1594594044818""},""plain"":1}",916588
452,ObjectId(5f065f1ef7064100f4435c28),"11-й микрорайон, Алемасова, Tobolsk, городской округ Тобольск, Tyumen Oblast, Ural Federal District, 626158, Russia",,[],58234521,68293406,"{""type"":""Point"",""coordinates"":[68.293406,58.234521]}",Спортплощадка в 11 мкр,_NEUTRAL_,2020-07-20T02:41:40.013Z,2020-07-20T02:41:40.013Z,,12432616
453,ObjectId(5e4b98f002ce99e0d8870505),"Katori, Chiba Prefecture, 289-0314, Japan",,[],35832050,140606198,"{""type"":""Point"",""coordinates"":[140.606198,35.83205]}",名もなき社（香取市高野）,_NEUTRAL_,2020-07-17T17:09:58.604Z,2020-07-17T17:09:58.604Z,{},10820042
454,ObjectId(5c223587816b24316328b80e),"ul. Zhukovskogo, 7, Miass, Chelyabinskaya oblast', Russia, 456318",,"[{""agent"":""Labradorik"",""team"":""ALIENS""},{""agent"":""Rifeyfx"",""team"":""RESISTANCE""}]",55135790,60154028,"{""type"":""Point"",""coordinates"":[60.154028,55.13579]}",Граффити Гомер,_NEUTRAL_,2020-07-18T08:12:51.184Z,2020-07-18T08:12:51.184Z,"{""timestamp"":{""$numberLong"":""1591807419952""},""plain"":2}",2966037
455,ObjectId(5c2235c1816b24316337095b),"Yaltyns'ka St, 2, L'viv, Lviv Oblast, Ukraine, 79000",,"[{""agent"":""marikfckl"",""team"":""RESISTANCE""}]",49840252,24064863,"{""type"":""Point"",""coordinates"":[24.064863,49.840252]}",Дитячий Майданчик,_NEUTRAL_,2020-07-17T10:31:14.177Z,2020-07-17T10:31:14.177Z,"{""timestamp"":{""$numberLong"":""1581684568406""},""plain"":4}",3874636
456,ObjectId(5d12c2849d1d6ec6e58e4640),"11A, Nueva Esperanza San Pedro 090603, Ecuador",Zona de Juegos ubicada en el barrio San Pedro del sector de la Cdla. Bellavista,"[{""agent"":""PicoroDaimaku"",""team"":""ALIENS""}]",-2187862,-79907159,"{""type"":""Point"",""coordinates"":[-79.907159,-2.187862]}",Zona de Juegos #2,carlobanchon,2020-07-10T17:41:34.000Z,2020-07-18T12:16:44.524Z,"{""timestamp"":{""$numberLong"":""1594402894164""},""plain"":2}",8899080
457,ObjectId(5c223541816b24316314ba8e),"15 Stead St, Ballan VIC 3342, Australia",,"[{""agent"":""MrRelax80"",""team"":""ALIENS""},{""agent"":""Ko3en"",""team"":""RESISTANCE""}]",-37601441,144227963,"{""type"":""Point"",""coordinates"":[144.227963,-37.601441]}",80th Anniversary Ballan Red Cross,Pugalicious,2020-07-17T02:40:27.000Z,2020-07-19T21:06:27.688Z,"{""timestamp"":{""$numberLong"":""1594953627489""},""plain"":1}",1693154
458,ObjectId(5c22358a816b24316329d7ab),"54 High Street, Epsom, Town Centre, Epsom, Surrey KT19 8DS, UK",Comic graffiti of wolverine versus spider man,"[{""agent"":""MattWPBS"",""team"":""ALIENS""},{""agent"":""trulyjuan"",""team"":""ALIENS""},{""agent"":""AMiR935"",""team"":""ALIENS""},{""agent"":""Nekojaba"",""team"":""RESISTANCE""}]",51333675,-266372,"{""type"":""Point"",""coordinates"":[-0.266372,51.333675]}",Comic Graffiti,AncientWarlord,2020-07-18T00:03:25.000Z,2020-07-18T00:29:18.004Z,"{""timestamp"":{""$numberLong"":""1595030605781""},""plain"":2}",3037828
459,ObjectId(5c756c10596fdafe86330cc9),"88-13 Donggeum-dong, Sacheon-si, Gyeongsangnam-do, South Korea",,"[{""agent"":""unknown"",""team"":""ALIENS""}]",34932681,128079435,"{""type"":""Point"",""coordinates"":[128.079435,34.932681]}",Samcheonpo Crystal Business Room Entrance,yunjeminje,2020-06-27T06:47:16.000Z,2020-07-19T04:04:36.692Z,"{""timestamp"":{""$numberLong"":""1593240436078""},""plain"":1}",8112884
460,ObjectId(5c22358a816b24316329ecb2),"Lambramani 122, Arequipa, Peru",Polideportivo de la urbanización Juan Manuel polar ,"[{""agent"":""evilmango"",""team"":""ALIENS""},{""agent"":""luiscarlosg"",""team"":""ALIENS""}]",-16419459,-71518859,"{""type"":""Point"",""coordinates"":[-71.518859,-16.419459]}",Parque Juan Manuel Polar,_NEUTRAL_,2020-07-19T00:36:30.880Z,2020-07-19T00:36:30.880Z,"{""timestamp"":{""$numberLong"":""1570850353497""},""plain"":2}",3043079
461,ObjectId(5c223698816b243163670639),"Am Koppelberg 2, 24943 Tastrup, Germany",,"[{""agent"":""sunnyxtc"",""team"":""ALIENS""}]",54759417,9460314,"{""type"":""Point"",""coordinates"":[9.460314,54.759417]}",Playground Klein Tastrup,_NEUTRAL_,2020-07-19T08:35:23.279Z,2020-07-19T08:35:23.279Z,"{""timestamp"":{""$numberLong"":""1592221442424""},""plain"":3}",6912189
462,ObjectId(5c3ceed1f9cca9d4cb1e0184),"1006 Co Rd 204, Blue Springs, MS 38828, USA",,"[{""agent"":""DeathSolo"",""team"":""RESISTANCE""}]",34388664,-88918742,"{""type"":""Point"",""coordinates"":[-88.918742,34.388664]}",Mysterious Totem Pole,,2012-11-15T00:00:00.000Z,2018-10-06T23:56:17.000Z,"{""timestamp"":{""$numberLong"":""1536821939993""},""plain"":15}",7541438
463,ObjectId(5c2235e3816b2431633f8cc4),"Lutherstrasse 4, 8004 Zurich, Switzerland",Brunnen am Stauffacher,"[{""agent"":""zurchpet"",""team"":""RESISTANCE""},{""agent"":""Traspler"",""team"":""RESISTANCE""}]",47373704,8529548,"{""type"":""Point"",""coordinates"":[8.529548,47.373704]}",Fountain at Stauffacher,blitzdingser,2020-07-03T17:00:06.000Z,2020-07-17T19:11:37.582Z,"{""timestamp"":{""$numberLong"":""1594783208794""},""plain"":4}",4416195
464,ObjectId(5c22359b816b2431632e0f10),"Zijl 85, 1862 HM Bergen, Netherlands",Human residential area since prehistoric times,"[{""agent"":""TVLFUBAR"",""team"":""ALIENS""}]",52667559,4726593,"{""type"":""Point"",""coordinates"":[4.726593,52.667559]}",Zuurvenspolder Landscape Information,Devlinxx,2018-08-30T10:24:47.000Z,2020-07-18T07:32:04.609Z,"{""timestamp"":{""$numberLong"":""1565351440639""},""plain"":1}",3305458
465,ObjectId(5f0e7083f7064100f433c5aa),"Rue de la Ravière, Les Granges-sous-Grignon, Grignon, Montbard, Côte-d'Or, Bourgogne-Franche-Comté, Metropolitan France, 21150, France",,[],47556791,4415067,"{""type"":""Point"",""coordinates"":[4.415067,47.556791]}",Les Granges - Croix,_NEUTRAL_,2020-07-17T18:21:43.247Z,2020-07-17T18:21:43.247Z,,12482765
466,ObjectId(5c2235ac816b243163321239),"B587, Ashby-de-la-Zouch, Leicestershire LE65, UK",,"[{""agent"":""unknown"",""team"":""NEUTRAL""}]",52783947,-1438273,"{""type"":""Point"",""coordinates"":[-1.438273,52.783947]}",Knight's Grave,_NEUTRAL_,2020-07-17T19:35:11.747Z,2020-07-17T19:35:11.747Z,"{""timestamp"":{""$numberLong"":""1562509302384""},""plain"":4}",3557972
467,ObjectId(5d5c32ca6fa68975134dac4c),"Székesfehérvár, lépcső utca 1, 8000 Hungary",,"[{""agent"":""bgyr576"",""team"":""ALIENS""},{""agent"":""matuka"",""team"":""ALIENS""},{""agent"":""Kittina"",""team"":""ALIENS""},{""agent"":""csatika89"",""team"":""ALIENS""},{""agent"":""Her0DasH"",""team"":""RESISTANCE""}]",47190419,18408901,"{""type"":""Point"",""coordinates"":[18.408901,47.190419]}",Korona Kút,_NEUTRAL_,2020-07-18T15:24:10.142Z,2020-07-18T15:24:10.142Z,"{""timestamp"":{""$numberLong"":""1593249140989""},""plain"":1}",9192517
468,ObjectId(5c756c5b596fdafe86346998),"E713, Poli Crysochous, Cyprus",,"[{""agent"":""Ixan"",""team"":""ALIENS""}]",35040870,32395928,"{""type"":""Point"",""coordinates"":[32.395928,35.04087]}",Latsi Marina,DohukeXaon,2020-07-16T12:01:16.000Z,2020-07-19T05:35:00.210Z,"{""timestamp"":{""$numberLong"":""1594900876138""},""plain"":2}",8188248
469,ObjectId(5c756c2f596fdafe8633af15),"1 Chome-12-4 Sakamoto, Nagasaki-shi, Nagasaki-ken 852-8102, Japan",,"[{""agent"":""ramuneya"",""team"":""ALIENS""}]",32772670,129868414,"{""type"":""Point"",""coordinates"":[129.868414,32.77267]}",ジェームス・ワトソン博士の言葉,Tetris9,2020-05-05T10:33:51.000Z,2020-07-18T05:03:05.372Z,"{""timestamp"":{""$numberLong"":""1592456219516""},""plain"":1}",8147301
470,ObjectId(5c2234ff816b243163004759),"Hammer Steindamm 53, 22089 Hamburg, Germany","Hasselbrook str. 174
Hamburg -Hasselbrook","[{""agent"":""smiesel"",""team"":""RESISTANCE""}]",53565405,10056901,"{""type"":""Point"",""coordinates"":[10.056901,53.565405]}",Adler 1941,agagaman,2020-07-19T20:23:10.000Z,2020-07-19T20:49:41.109Z,"{""timestamp"":{""$numberLong"":""1595190190596""},""plain"":2}",392091
471,ObjectId(5c756c78596fdafe8634e995),"Avenida Bernardo Vieira de Melo, 4518-4652 - Candeias, Jaboatão dos Guararapes - Pernambuco, 54410-010, Brazil",,"[{""agent"":""Gazat"",""team"":""RESISTANCE""}]",-8188702,-34919411,"{""type"":""Point"",""coordinates"":[-34.919411,-8.188702]}",Disforme de Guaraira,Mamelucco,2020-07-09T11:58:42.000Z,2020-07-19T21:48:33.794Z,"{""timestamp"":{""$numberLong"":""1594295922640""},""plain"":1}",8217553
472,ObjectId(5e56e7879902bd460d28d63b),"Agnes Varis Campus Center and Auditorium, 5 Jumbo's Path, North Grafton, MA 01536, USA",,[],42246524,-71679773,"{""type"":""Point"",""coordinates"":[-71.679773,42.246524]}",Agnes' Chemicals,darthcloud,2020-07-14T21:58:00.000Z,2020-07-17T12:57:57.326Z,"{""timestamp"":{""$numberLong"":""1594763880388""},""plain"":1}",10884569
473,ObjectId(5c223540816b2431631445ea),"Calle Arrieta, 2, 28013 Madrid, Spain",,[],40418591,-3709898,"{""type"":""Point"",""coordinates"":[-3.709898,40.418591]}",Mapa de Madrid,ZeIia,2019-11-19T10:23:19.000Z,2019-11-22T00:25:30.000Z,"{""timestamp"":{""$numberLong"":""1574159206132""},""plain"":4}",1664059
474,ObjectId(5e16f4d81d69b2b9be600a59),"Boulevard El Dorado 104c, Fraccionamiento el Dorado, El Dorado, 37670 León, Gto., Mexico",Entrada de el fraccionamiento El Dorado,[],21078120,-101602869,"{""type"":""Point"",""coordinates"":[-101.602869,21.07812]}",Fuente El Dorado,_NEUTRAL_,2020-07-19T03:22:18.644Z,2020-07-19T03:22:18.644Z,"{""timestamp"":{""$numberLong"":""1586745272332""},""plain"":4}",10504468
475,ObjectId(5c223597816b2431632d1eaf),"Rolandstraße 78, 57562 Herdorf, Germany",,"[{""agent"":""Nicki"",""team"":""ALIENS""}]",50792133,7959591,"{""type"":""Point"",""coordinates"":[7.959591,50.792133]}",Haus Concordia,_NEUTRAL_,2020-07-17T14:11:47.319Z,2020-07-17T14:11:47.319Z,"{""timestamp"":{""$numberLong"":""1560272146894""},""plain"":2}",3245947
476,ObjectId(5c22350a816b243163040821),"460-524 Palmer Road, Columbia, IL 62236, USA",,"[{""agent"":""javapgmr"",""team"":""RESISTANCE""}]",38463877,-90215219,"{""type"":""Point"",""coordinates"":[-90.215219,38.463877]}",Palmier Cemetery,_NEUTRAL_,2020-07-19T03:09:32.907Z,2020-07-19T03:09:32.907Z,"{""timestamp"":{""$numberLong"":""1558100234144""},""plain"":4}",630479
477,ObjectId(5c2235d6816b2431633c39cc),"Hokkaido Expressway, Horobinaichō, Date-shi, Hokkaidō 052-0003, Japan",Slide that was unusual Usu service area (有珠山サービスエリアにある変わった形の滑り台),"[{""agent"":""JapaneseWashi"",""team"":""RESISTANCE""},{""agent"":""sasachin"",""team"":""RESISTANCE""},{""agent"":""tackque"",""team"":""ALIENS""}]",42466093,140909854,"{""type"":""Point"",""coordinates"":[140.909854,42.466093]}",Slide That Was Unusual Usu Service Area,_NEUTRAL_,2020-07-20T02:08:07.700Z,2020-07-20T02:08:07.700Z,"{""timestamp"":{""$numberLong"":""1592980703435""},""plain"":3}",4205499
478,ObjectId(5c6c77dee3c06837e99a3526),"Belgium, Antwerpen, Merksplas",Station 5.1 van de fitometer van Merksplas Kolonie. Hier moet je met gebogen knieën over een balk springen. ,"[{""agent"":""Nerovem"",""team"":""RESISTANCE""}]",51363918,4821479,"{""type"":""Point"",""coordinates"":[4.821479,51.363918]}",Hurkwenden,_NEUTRAL_,2020-07-17T15:22:51.825Z,2020-07-17T15:22:51.825Z,"{""timestamp"":{""$numberLong"":""1490000000000""},""plain"":2}",7979823
479,ObjectId(5e0084361d69b2b9bead53e8),"Głomia, 77-400 Złotów, Poland",Tablica informacyjna na temat rzeki Głomii przepływającej przez miasto.,[],53364817,17031493,"{""type"":""Point"",""coordinates"":[17.031493,53.364817]}",Tablica informacyjna Głomia,_NEUTRAL_,2020-07-18T19:46:29.133Z,2020-07-18T19:46:29.133Z,"{""timestamp"":{""$numberLong"":""1588081677180""},""plain"":1}",10348346
480,ObjectId(5c2234ec816b243163fac129),"George Washington Memorial Parkway, Arlington, VA 22207, USA",,"[{""agent"":""darwinphoenix"",""team"":""ALIENS""}]",38916073,-77107520,"{""type"":""Point"",""coordinates"":[-77.10752,38.916073]}",Millennium Tree Dedicated to Leslie and Muriel Logan,_NEUTRAL_,2020-07-17T16:18:15.709Z,2020-07-17T16:18:15.709Z,"{""timestamp"":{""$numberLong"":""1590883376214""},""plain"":1}",41369
481,ObjectId(5de6ab851d69b2b9be2cce6c),"2-chōme-279-3 Asahichō, Matsudo, Chiba 271-0043, Japan",かつての坂川水系に見られた低湿地の姿を復元し、水辺の生物や植物を呼び戻すための“生息空間（ビオトープ）”です。,[],35817483,139901426,"{""type"":""Point"",""coordinates"":[139.901426,35.817483]}",旭町水辺広場,44hide,2020-04-19T04:11:45.000Z,2020-07-18T02:02:43.460Z,"{""timestamp"":{""$numberLong"":""1592213388126""},""plain"":6}",10131720
482,ObjectId(5e9f3b56402e17f771a3a417),"Nordstraße 123, 98711 Frauenwald, Germany",,[],50593341,10858245,"{""type"":""Point"",""coordinates"":[10.858245,50.593341]}",Rennsteighütte,Stellaluna17,2020-07-02T10:58:21.000Z,2020-07-19T15:47:28.306Z,"{""timestamp"":{""$numberLong"":""1593687501273""},""plain"":1}",11612304
483,ObjectId(5eb6572a04dea7bd57bf4bf5),"野蒜, Higashimatsushima, Miyagi Prefecture, Japan",,[],38378715,141158083,"{""type"":""Point"",""coordinates"":[141.158083,38.378715]}",野蒜ヶ丘 浪分櫻,_NEUTRAL_,2020-07-18T13:47:56.671Z,2020-07-18T13:47:56.671Z,,11919296
484,ObjectId(5c2235cb816b243163397f0a),"7890-7980 Cedar Springs Road, Dallas Love Field Airport (DAL), Dallas, TX 75235, USA",,"[{""agent"":""doogoshly"",""team"":""RESISTANCE""},{""agent"":""KillerofLawyers"",""team"":""RESISTANCE""},{""agent"":""inkyblot"",""team"":""ALIENS""}]",32842785,-96848459,"{""type"":""Point"",""coordinates"":[-96.848459,32.842785]}",Love Field Wind Farm Mural,DaddyCow,2020-06-26T20:44:58.000Z,2020-07-19T02:32:55.474Z,"{""timestamp"":{""$numberLong"":""1594451049787""},""plain"":4}",4031134
485,ObjectId(5c22351f816b2431630a904c),"Jalan Stadion, Pademawu, Kabupaten Pamekasan, Jawa Timur 69323, Indonesia",,"[{""agent"":""mrjtriton"",""team"":""ALIENS""}]",-7155205,113488020,"{""type"":""Point"",""coordinates"":[113.48802,-7.155205]}",Pamekasan Stadion,_NEUTRAL_,2020-07-20T02:03:43.881Z,2020-07-20T02:03:43.881Z,"{""timestamp"":{""$numberLong"":""1585705966874""},""plain"":5}",1046846
486,ObjectId(5c223613816b2431634b2405),"Otto Zomerweg 71, 7913 AG Hollandscheveld, Netherlands",Tennis,"[{""agent"":""roytjuh"",""team"":""RESISTANCE""},{""agent"":""NovaFighter"",""team"":""RESISTANCE""}]",52709052,6542470,"{""type"":""Point"",""coordinates"":[6.54247,52.709052]}",De Boshoek,_NEUTRAL_,2020-07-18T03:41:29.476Z,2020-07-18T03:41:29.476Z,"{""timestamp"":{""$numberLong"":""1592040405006""},""plain"":5}",5153018
487,ObjectId(5e46b8e402ce99e0d83bd7f4),"حدائق المنزه 1, Tunis, حي الإنطلاقة, العمران الأعلى, Tunis, 1091, Tunisia",,[],36836631,10119786,"{""type"":""Point"",""coordinates"":[10.119786,36.836631]}",Little abandoned fountain,_NEUTRAL_,2020-07-18T00:19:04.690Z,2020-07-18T00:19:04.690Z,{},10803665
488,ObjectId(5c22351b816b243163093368),"241 Wadayamacho Takeda, Asago, Hyogo Prefecture, Japan",明治39年、播但鉄道の新井駅〜和田山駅間の延伸と同時に開業。駅舎はその当時のもの。,"[{""agent"":""xxmaixx"",""team"":""ALIENS""},{""agent"":""morirobo"",""team"":""ALIENS""},{""agent"":""arumo2"",""team"":""ALIENS""},{""agent"":""unknown"",""team"":""NEUTRAL""},{""agent"":""vdjj"",""team"":""RESISTANCE""}]",35299127,134836002,"{""type"":""Point"",""coordinates"":[134.836002,35.299127]}",Takeda Station,MizumoriHiro,2020-07-19T05:51:28.000Z,2020-07-19T06:32:19.249Z,"{""timestamp"":{""$numberLong"":""1595137939824""},""plain"":1}",959868
489,ObjectId(5dd5dd0b1d69b2b9be2f6a31),"Havelpromenade 1, 14669 Ketzin, Germany",Beschreibung und Verlauf der Havel zu anderen Orten und deren Sehenswürdigkeiten,[],52477545,12839271,"{""type"":""Point"",""coordinates"":[12.839271,52.477545]}",Schild Havelroute,Begeyte,2020-07-17T11:14:40.000Z,2020-07-17T11:43:47.648Z,"{""timestamp"":{""$numberLong"":""1594984455409""},""plain"":3}",9922150
490,ObjectId(5c22355a816b2431631c9ae9),"Oliwska 35, Gdańsk, Poland",,"[{""agent"":""Nikita8"",""team"":""ALIENS""}]",54403422,18662140,"{""type"":""Point"",""coordinates"":[18.66214,54.403422]}",Kizia mizia,_NEUTRAL_,2020-07-18T21:26:34.872Z,2020-07-18T21:26:34.872Z,"{""timestamp"":{""$numberLong"":""1591816749241""},""plain"":1}",2195057
491,ObjectId(5c22356c816b243163211935),"R. José Manhago, 481 - Camobi, Santa Maria - RS, 97105-430, Brazil",Igreja Adventista do Sétimo Dia no bairro Camobi. ,"[{""agent"":""DudsX"",""team"":""ALIENS""}]",-29706843,-53723808,"{""type"":""Point"",""coordinates"":[-53.723808,-29.706843]}",Igreja Adventista Em Camobi ,_NEUTRAL_,2020-07-18T02:58:38.639Z,2020-07-18T02:58:38.639Z,"{""timestamp"":{""$numberLong"":""1548893136713""},""plain"":4}",2480027
492,ObjectId(5cf7cd0a4d02b972d8ca72c3),"Tecnológico 27, Plan de Ayala, 62780 Zacatepec de Hidalgo, Mor., Mexico",Esta creada para futuros egresados del tecnologico de zacatepec y remarcar la importancia del estudio.,"[{""agent"":""unknown"",""team"":""NEUTRAL""}]",18653693,-99184608,"{""type"":""Point"",""coordinates"":[-99.184608,18.653693]}",50 anivesario del Tecnologico de Zacatepec,_NEUTRAL_,2020-07-18T11:35:47.153Z,2020-07-18T11:35:47.153Z,"{""timestamp"":{""$numberLong"":""1561561090199""},""plain"":1}",8751066
493,ObjectId(5c8eca8ab6d9dcee2c03c9f2),"Av. Pacaembu, 469 - Barra Funda, São Paulo - SP, 01154-000, Brazil","Grafite em spray acrilico do artista Satozz, localizado próximo ao túnel da av. Pacaembu.","[{""agent"":""VVahsabi"",""team"":""RESISTANCE""}]",-23530998,-46660855,"{""type"":""Point"",""coordinates"":[-46.660855,-23.530998]}",Totem Lunar,karkehum,2020-04-17T20:29:06.000Z,2020-07-18T13:51:43.342Z,"{""timestamp"":{""$numberLong"":""1594847436682""},""plain"":1}",8314269
494,ObjectId(5c2235b0816b243163330a59),"Plantation Road, Wahiawā, HI 96786, USA",,"[{""agent"":""JTpoco"",""team"":""RESISTANCE""},{""agent"":""Runblade"",""team"":""ALIENS""},{""agent"":""SoloReliant"",""team"":""ALIENS""}]",21527490,-158038010,"{""type"":""Point"",""coordinates"":[-158.03801,21.52749]}",Helemano  Stone Lion Statue,_NEUTRAL_,2020-07-18T19:21:42.933Z,2020-07-18T19:21:42.933Z,"{""timestamp"":{""$numberLong"":""1584222911262""},""plain"":2}",3619890
495,ObjectId(5c22353e816b243163139671),"38 Central Parade, New Addington, Croydon CR0 0JD, UK",A local post office in New Addington on its Central Parade.,"[{""agent"":""KingFobiThaRula"",""team"":""RESISTANCE""}]",51341355,-14384,"{""type"":""Point"",""coordinates"":[-0.014384,51.341355]}",Central Parade Post Office (New Addington),Bukton,2020-06-20T10:53:37.000Z,2020-07-20T03:01:17.297Z,"{""timestamp"":{""$numberLong"":""1593794376678""},""plain"":6}",1620234
496,ObjectId(5e3048b102ce99e0d86cbb20),"Via delle Mimose, 155, 47522 Cesena FC, Italy",Parco in memoria di Cristina Golinucci ragazza scomparsa nel 1992,[],44191300,12244267,"{""type"":""Point"",""coordinates"":[12.244267,44.1913]}",Giardino per Cristina,_NEUTRAL_,2020-07-18T15:26:09.646Z,2020-07-18T15:26:09.646Z,"{""timestamp"":{""$numberLong"":""1584037748938""},""plain"":5}",10677793
497,ObjectId(5ed2ad3ef7064100f45e3f25),"1 Maja 3, 12-200 Pisz, Poland",,[],53627376,21805994,"{""type"":""Point"",""coordinates"":[21.805994,53.627376]}",Bawialnia między blokami,_NEUTRAL_,2020-07-19T13:49:05.541Z,2020-07-19T13:49:05.541Z,"{""timestamp"":{""$numberLong"":""1593695306400""},""plain"":3}",12066376
